ID_ARTICULO,ISBN,ALTAPROD,TITULO,COMERCIALIZACION,CATEGORIA,STOCK_DEPO,VAL_DEPO,STOCK_CAD,VAL_CAD,STOCK_3,VAL_3,TOTAL_UNI,TOTAL_VAL
1106911,9783008361316,2019-11,La tierra del alba,CONSIGNADO,LIBROS > Ficción,96,20070.59,6,1241.93,4,718.53,119,20596.15
1107300,9785755511511,2019-12,La ventana de las sombras,CONSIGNADO,LIBROS > Filosofía,3146,3546798.14,369,501807.29,1928,2496890.99,5304,6453839.99
1107939,9789061554173,2019-12,La ventana de arena,CONSIGNADO,LIBROS > Filosofía,1309,190252.42,203,24147.08,367,53756.38,2175,218097.17
1108597,9786333529221,2020-01,La ventana de las sombras,CONSIGNADO,LIBROS > Filosofía,1,661.24,2,1051.86,0,0.0,3,1975.9
1108599,9786686634332,2020-01,La isla olvidado,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1108600,9784602949162,2020-01,El mapa secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1108602,9783021130473,2020-01,La ventana de papel,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1108604,9785244169572,2020-01,El eco de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1108888,9781293362696,2020-01,La senda olvidado,CONSIGNADO,LIBROS > Filosofía,115,26316.92,230,50708.86,228,55690.98,578,109297.01
1108889,9789462451063,2020-01,La torre de piedra,CONSIGNADO,LIBROS > Filosofía,647,108223.54,62,9810.75,89,12564.09,866,109250.53
1108890,9782537492710,2020-01,La montaña de las sombras,CONSIGNADO,LIBROS > Filosofía,2601,8108371.13,214,681098.1,1200,4199063.17,3748,10941054.29
1108891,9781233451776,2020-01,El reloj boreal,CONSIGNADO,LIBROS > Filosofía,1152,1951041.05,267,478489.32,674,1269172.05,2289,3155975.57
1108892,9781772216400,2020-01,La isla de jade,CONSIGNADO,LIBROS > Filosofía,32,31826.1,5,4449.27,232,301142.45,309,295500.71
1109097,9783156115063,2020-01,El eco de cristal,CONSIGNADO,LIBROS > Filosofía,1,444.07,0,0.0,0,0.0,1,434.92
1109100,9785051994616,2020-01,La tierra eterno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1109101,9784695610216,2020-01,El cielo fugaz,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1109102,9781648282455,2020-01,La voz del río,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1109699,9786484770543,2020-02,El puente de sal,CONSIGNADO,LIBROS > Filosofía,1290,835659.35,163,128134.29,303,198141.46,1698,1246975.65
1109700,9783795212992,2020-02,La ruta fugaz,CONSIGNADO,LIBROS > Filosofía,895,58174.76,155,12418.97,271,20382.51,1248,89336.99
1109701,9782822146721,2020-02,La noche entre líneas,CONSIGNADO,LIBROS > Filosofía,363,213566.34,213,142608.02,502,368447.02,1052,840264.33
1109702,9785892873336,2020-02,El río austral,CONSIGNADO,LIBROS > Filosofía,193,11301.36,318,23464.1,164,12638.7,643,52562.25
1109703,9786576344525,2020-02,El jardín de jade,CONSIGNADO,LIBROS > Filosofía,1097,1153542.09,160,163173.14,620,639276.16,1841,2062103.74
1109704,9781157466843,2020-02,El cielo del silencio,CONSIGNADO,LIBROS > Filosofía,1229,221300.41,43,6433.8,31,4321.02,1348,190862.69
1111145,9781866261339,2020-05,El mapa de ceniza,CONSIGNADO,LIBROS > Filosofía,3215,692190.62,84,21013.64,74,16605.73,3503,876138.49
1111146,9784144919448,2020-05,El cielo de las sombras,CONSIGNADO,LIBROS > Filosofía,2455,158407.33,83,6588.28,58,3663.41,2443,185414.86
1111410,9782365433164,2020-05,El espejo del bosque,CONSIGNADO,LIBROS > Filosofía,214,450014.34,134,321233.97,450,1322381.62,750,1885254.85
1111411,9786381775356,2020-05,El río perdido,CONSIGNADO,LIBROS > Filosofía,4044,584148.45,55,6704.34,100,11708.53,4067,526703.67
1111944,9786207813249,2020-07,La voz entre líneas,CONSIGNADO,LIBROS > Filosofía,2142,14383719.67,257,1257045.94,619,3112404.05,3190,17263560.11
1111945,9785142146286,2020-07,La senda olvidado,CONSIGNADO,LIBROS > Filosofía,1009,137607.79,407,54583.56,128,22182.84,1690,250711.17
1112534,9788089748323,2020-08,La isla invisible,CONSIGNADO,LIBROS > Filosofía,192,11769.67,263,17882.71,158,17319.58,582,51302.68
1112535,9784224422622,2020-08,El reloj del silencio,CONSIGNADO,LIBROS > Filosofía,263,17045.44,258,16960.13,69,5500.8,660,37206.73
1112536,9783048545553,2020-08,El eco profundo,CONSIGNADO,LIBROS > Filosofía,17,2923.73,16,3274.4,116,21931.39,144,24273.29
1112537,9782696526433,2020-08,La montaña de arena,CONSIGNADO,LIBROS > Filosofía,1051,167513.93,152,18209.49,78,9121.43,1647,198384.06
1113082,9782573315501,2020-09,El puente fugaz,CONSIGNADO,LIBROS > Filosofía,53,74472.69,163,225111.35,379,506831.23,490,867055.39
1113083,9781567253118,2020-09,La isla de bronce,CONSIGNADO,LIBROS > Filosofía,167,39153.7,72,14658.05,94,15279.25,320,60092.33
1113084,9788545254185,2020-09,El umbral de papel,CONSIGNADO,LIBROS > Filosofía,218,20229.42,261,27816.34,137,12531.16,596,62117.94
1113322,9786720203832,2020-09,La torre de ceniza,CONSIGNADO,LIBROS > Filosofía,541,610089.09,192,208826.11,29,38991.32,803,770651.6
1113380,9782015343254,2020-09,El mapa austral,CONSIGNADO,LIBROS > Filosofía,88,24100.43,7,1883.76,6,1541.51,118,27413.09
1113524,9781185263595,2020-10,El jardín olvidado,CONSIGNADO,LIBROS > Filosofía,2554,8089227.91,245,637804.53,1185,4087484.58,3354,10897368.48
1113697,9784363162708,2020-10,La ventana de papel,CONSIGNADO,LIBROS > Filosofía,29,40246.32,76,121253.09,454,773773.79,551,856703.59
1113698,9782591293921,2020-10,El mapa secreto,CONSIGNADO,LIBROS > Filosofía,2232,6696338.06,194,445251.66,460,1425219.07,2415,9351199.91
1114009,9789183043964,2020-10,El mapa austral,CONSIGNADO,LIBROS > Filosofía,115,73930.52,1,793.64,317,228955.85,407,360473.61
1114476,9780641036435,2020-11,El mapa en la niebla,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,525.06,0,0.0,2,581.61
1114549,9786961217431,2020-11,La ventana fugaz,CONSIGNADO,LIBROS > Filosofía,12,948.32,0,0.0,118,9068.98,115,8611.04
1114550,9784639395492,2020-11,La voz nocturno,CONSIGNADO,LIBROS > Filosofía,1327,146226.8,92,12151.52,203,19247.43,1602,155689.7
1114551,9788235111305,2020-11,La voz de jade,CONSIGNADO,LIBROS > Filosofía,2069,1521133.52,342,182383.34,385,247761.09,3377,1971992.57
1114552,9786651231060,2020-11,La tierra de fuego,CONSIGNADO,LIBROS > Filosofía,117,46567.3,42,18281.91,123,37387.87,321,105349.93
1114553,9782251682434,2020-11,La ruta de las sombras,CONSIGNADO,LIBROS > Filosofía,56,51449.4,255,149092.65,716,545162.05,992,835585.52
1114823,9789044111428,2020-11,El reloj de papel,CONSIGNADO,LIBROS > Filosofía,33,8283.39,4,962.57,81,20067.48,131,27625.11
1115877,9785556452723,2020-12,El umbral de sal,CONSIGNADO,LIBROS > Filosofía,1984,1366044.83,259,177387.52,179,144790.65,2262,1542976.35
1115878,9788036675522,2020-12,El puente luminoso,CONSIGNADO,LIBROS > Filosofía,4,408.69,1,87.02,120,8409.13,119,7854.55
1115884,9782136231808,2020-12,El umbral sin fronteras,CONSIGNADO,LIBROS > Filosofía,1357,274264.9,85,17202.51,281,53331.01,1532,352401.06
1115888,9785461846276,2020-12,El puente sin fronteras,CONSIGNADO,LIBROS > Filosofía,1722,5266181.17,133,354968.07,553,1444298.95,2150,6744571.86
1116338,9789142401542,2021-01,La isla invisible,CONSIGNADO,LIBROS > Filosofía,3,472.62,1,156.5,33,6270.57,39,8155.96
1116345,9784400149215,2021-02,El espejo del alba,CONSIGNADO,LIBROS > Filosofía,2072,311078.77,76,11458.19,221,42839.82,2211,410924.15
1116611,9788313816226,2021-02,La torre de fuego,CONSIGNADO,LIBROS > Filosofía,522,96317.14,85,15958.44,107,13913.14,837,115973.27
1116612,9786249416159,2021-02,La casa sin fronteras,CONSIGNADO,LIBROS > Filosofía,2925,7667681.72,201,501935.35,474,1741625.83,3621,9478059.2
1116613,9783103465435,2021-02,La voz en el viento,CONSIGNADO,LIBROS > Filosofía,1060,86406.52,186,10845.25,337,19950.81,1745,134583.05
1116614,9782329351766,2021-02,El puerto nocturno,CONSIGNADO,LIBROS > Filosofía,115,397342.94,253,925226.14,615,2083768.29,1033,3131558.34
1117037,9789651271782,2021-02,La montaña del silencio,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,739.19,0,0.0,2,655.39
1117253,9782483294356,2021-03,El faro olvidado,CONSIGNADO,LIBROS > Filosofía,794,2493677.67,444,1396480.87,494,1598987.41,1686,5667424.29
1117254,9780794141369,2021-03,El puerto de jade,CONSIGNADO,LIBROS > Filosofía,8,599.13,9,975.44,29,2866.18,51,4709.88
1117255,9781443283225,2021-03,La plaza del alba,CONSIGNADO,LIBROS > Filosofía,874,3104490.35,87,317813.94,204,572382.57,1287,4114570.2
1117257,9783331188051,2021-03,El espejo de piedra,CONSIGNADO,LIBROS > Filosofía,1351,177369.17,93,9826.75,73,9782.28,1778,252272.05
1117898,9788454598988,2021-04,La noche de hierro,CONSIGNADO,LIBROS > Filosofía,1320,212512.68,86,14792.56,43,8560.68,1360,234906.34
1117899,9786661526967,2021-04,La montaña luminoso,CONSIGNADO,LIBROS > Filosofía,2269,10637115.07,175,948855.51,491,2122178.03,3213,13268701.56
1117900,9786525566313,2021-04,La ventana boreal,CONSIGNADO,LIBROS > Filosofía,123,146364.18,20,22263.09,153,129893.65,349,295170.25
1118165,9783244137514,2021-04,El espejo en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1118561,9786434267419,2021-05,El mapa austral,CONSIGNADO,LIBROS > Filosofía,2471,515038.39,99,19365.26,119,19911.86,3016,571865.38
1118562,9789516275170,2021-05,El eco olvidado,CONSIGNADO,LIBROS > Filosofía,500,117866.16,47,8392.59,135,22835.83,660,161398.94
1118563,9782531085271,2021-05,El camino de fuego,CONSIGNADO,LIBROS > Filosofía,942,178030.04,397,61313.94,215,42573.86,1508,286671.41
1118913,9782166933043,2021-06,El faro nocturno,CONSIGNADO,LIBROS > Filosofía,2,490.48,0,0.0,24,4058.56,26,5089.6
1118914,9784765051409,2021-06,El umbral de arena,CONSIGNADO,LIBROS > Filosofía,18,3747.81,21,5126.17,43,9443.44,76,18309.63
1118915,9789762924746,2021-06,La tierra austral,CONSIGNADO,LIBROS > Filosofía,2,225.24,1,132.07,53,7319.01,54,7242.55
1118916,9781765245961,2021-06,La plaza en la lluvia,CONSIGNADO,LIBROS > Filosofía,11,1523.75,7,880.16,131,15569.08,123,15857.64
1119199,9785483759190,2021-06,La ruta de arena,CONSIGNADO,LIBROS > Filosofía,310,86485.19,0,0.0,0,0.0,347,83206.72
1119204,9788662434134,2021-06,La senda en el viento,CONSIGNADO,LIBROS > Filosofía,2163,129857.94,104,6820.96,195,11512.23,2091,121193.67
1119205,9782152113037,2021-06,La huella secreto,CONSIGNADO,LIBROS > Filosofía,1173,144426.6,87,12259.36,158,20674.26,1537,169125.04
1119206,9785218924111,2021-06,El reloj luminoso,CONSIGNADO,LIBROS > Filosofía,1448,210604.33,160,26570.53,108,17691.42,1573,280159.84
1119902,9785193808185,2021-07,La plaza del bosque,CONSIGNADO,LIBROS > Filosofía,780,149751.53,141,25162.57,141,24683.11,930,201530.09
1119904,9786533356564,2021-07,La montaña del silencio,CONSIGNADO,LIBROS > Filosofía,3,359.55,0,0.0,30,3481.75,27,3918.44
1119909,9781722141339,2021-06,La casa del silencio,CONSIGNADO,LIBROS > Filosofía,5,1362.26,0,0.0,57,16627.69,63,20541.77
1119918,9781025555520,2021-07,La casa de arena,CONSIGNADO,LIBROS > Filosofía,1506,1227235.41,221,177350.48,281,183949.32,2081,1368797.67
1120639,9786465015544,2021-08,La ventana de sal,CONSIGNADO,LIBROS > Filosofía,1294,4670095.06,171,686325.48,484,1467024.17,2189,6587720.62
1120640,9782650535557,2021-08,El puente de arena,CONSIGNADO,LIBROS > Filosofía,1009,176722.54,78,15776.33,108,23327.0,1090,220326.76
1120641,9784529265666,2021-08,El río de fuego,CONSIGNADO,LIBROS > Filosofía,727,549070.07,196,162924.78,359,256838.96,1456,859644.03
1120642,9781061467830,2021-08,La montaña del sur,CONSIGNADO,LIBROS > Filosofía,1492,468483.07,79,31969.66,206,81536.8,1858,666200.36
1120644,9781898188011,2021-08,El reloj fugaz,CONSIGNADO,LIBROS > Filosofía,1935,3963452.59,219,433605.26,716,1375846.62,3056,5948590.33
1120841,9783312231663,2021-08,La huella del alba,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,546.08,0,0.0,1,573.36
1121588,9780793551438,2021-09,La noche del río,CONSIGNADO,LIBROS > Filosofía,1431,4292529.98,212,578032.62,463,1346454.03,2078,6336092.87
1121589,9787652006507,2021-09,La tierra en la lluvia,CONSIGNADO,LIBROS > Filosofía,11,2652.28,71,13977.66,83,18946.29,172,33888.83
1121615,9789285237565,2021-09,La tierra de piedra,CONSIGNADO,LIBROS > Filosofía,15,3269.47,33,9339.27,75,15822.79,130,31950.54
1121616,9781923304475,2021-09,El río en la niebla,CONSIGNADO,LIBROS > Filosofía,576,2286852.82,368,1504891.22,654,2975150.55,2044,8192164.72
1121618,9786412240663,2021-09,La casa luminoso,CONSIGNADO,LIBROS > Filosofía,872,176034.49,96,15112.57,109,17698.6,1274,207652.82
1121619,9783717647169,2021-09,La isla de hierro,CONSIGNADO,LIBROS > Filosofía,4156,4296278.43,213,164985.37,326,267825.29,4992,4413450.77
1121620,9786391634604,2021-09,El puerto olvidado,CONSIGNADO,LIBROS > Filosofía,1286,239642.01,233,33441.73,143,21841.25,1530,248447.6
1122669,9782264608825,2021-10,El reloj del sur,CONSIGNADO,LIBROS > Filosofía,40,41396.49,79,61397.58,234,229081.71,350,403808.83
1122785,9781419009491,2021-10,El camino del bosque,CONSIGNADO,LIBROS > Filosofía,5050,1193390.17,352,69116.62,395,76822.11,6799,1270383.65
1122786,9782515352409,2021-10,La isla entre líneas,CONSIGNADO,LIBROS > Filosofía,3100,564854.37,127,29740.08,481,119085.97,3332,750495.15
1122787,9786498735317,2021-10,El mapa de fuego,CONSIGNADO,LIBROS > Filosofía,1130,2671597.3,142,427793.5,661,1756451.67,1709,5517004.61
1122788,9784944718125,2021-10,El reloj de las sombras,CONSIGNADO,LIBROS > Filosofía,7,868.1,98,14709.71,118,19347.46,240,32614.65
1122789,9786522895360,2021-10,El cielo de sal,CONSIGNADO,LIBROS > Filosofía,5,2419.21,0,0.0,0,0.0,5,2012.25
1123651,9783735607503,2021-11,El eco invisible,CONSIGNADO,LIBROS > Filosofía,1419,1900909.93,82,125298.95,45,57514.46,1534,2335900.93
1123653,9784314266483,2021-11,El espejo austral,CONSIGNADO,LIBROS > Filosofía,825,129602.54,75,9677.55,176,19557.69,1288,137309.12
1123659,9783189864925,2021-11,La montaña de sal,CONSIGNADO,LIBROS > Filosofía,140,51995.04,24,7729.74,89,29730.4,271,80965.43
1123663,9784756342531,2021-11,El espejo secreto,CONSIGNADO,LIBROS > Filosofía,1264,247715.99,105,16639.71,181,24522.71,1451,234442.3
1123664,9781234959530,2021-10,La casa de sal,CONSIGNADO,LIBROS > Filosofía,1781,354252.72,102,16784.82,118,19702.05,2278,298681.28
1123665,9788759635602,2021-11,La ruta del sur,CONSIGNADO,LIBROS > Filosofía,927,243081.02,0,0.0,208,48532.28,1263,294056.54
1123666,9789260632138,2021-11,La torre perdido,CONSIGNADO,LIBROS > Filosofía,2220,742131.05,99,35478.03,203,75573.93,2105,1101694.98
1123667,9785438786659,2021-11,El mapa de fuego,CONSIGNADO,LIBROS > Filosofía,1512,819652.2,85,29553.96,291,142864.3,2006,905607.41
1123670,9783749878888,2021-11,El río del bosque,CONSIGNADO,LIBROS > Filosofía,462,111618.19,97,20718.55,200,66377.95,731,230919.22
1123672,9787666323337,2021-11,El eco entre líneas,CONSIGNADO,LIBROS > Filosofía,12,4826.04,1,445.94,5,2329.99,16,9115.32
1123810,9782421136535,2021-11,La noche nocturno,CONSIGNADO,LIBROS > Filosofía,3,1130.78,2,852.52,0,0.0,6,2095.99
1124479,9787216655334,2021-11,La huella secreto,CONSIGNADO,LIBROS > Filosofía,38,17471.38,8,4508.43,78,31328.19,112,61146.27
1124613,9783285496952,2021-12,La ruta fugaz,CONSIGNADO,LIBROS > Filosofía,1851,494614.7,73,21023.24,91,28438.01,1867,546111.75
1124614,9780587636020,2021-12,El cielo fugaz,CONSIGNADO,LIBROS > Filosofía,2449,548608.03,142,23750.77,122,25361.32,2426,516481.06
1124615,9783647239980,2021-12,La plaza de ceniza,CONSIGNADO,LIBROS > Filosofía,1505,5363996.5,137,570712.64,543,1706357.16,2139,8848314.77
1124616,9786462413526,2021-12,El mapa del alba,CONSIGNADO,LIBROS > Filosofía,1008,174728.7,102,16646.83,131,23646.86,1331,188626.1
1125226,9781361160939,2022-01,La plaza de piedra,CONSIGNADO,LIBROS > Filosofía,5,2083.32,1,374.3,29,12975.31,34,16965.55
1125712,9783592620767,2022-01,El reloj de las sombras,CONSIGNADO,LIBROS > Filosofía,1454,2599263.77,140,194722.81,798,1063314.91,2384,3473554.2
1125720,9784025238233,2022-01,La voz de hierro,CONSIGNADO,LIBROS > Filosofía,1045,1210323.4,355,419210.41,267,337873.86,1511,2194783.82
1125721,9787538405141,2022-01,El jardín del río,CONSIGNADO,LIBROS > Filosofía,3312,1605976.9,141,68375.27,86,42288.45,3064,1707104.59
1126077,9786215486548,2022-02,El faro entre líneas,CONSIGNADO,LIBROS > Filosofía,68,80859.15,117,96019.17,352,280343.54,538,489035.17
1126078,9783682465361,2022-02,El cielo de papel,CONSIGNADO,LIBROS > Filosofía,1162,2774455.54,116,383732.63,536,1370139.0,1848,5449949.41
1126079,9780042125342,2022-02,El camino del alba,CONSIGNADO,LIBROS > Filosofía,1661,608871.28,164,57670.44,220,83966.68,2120,922888.63
1126080,9782927331251,2022-02,La isla nocturno,CONSIGNADO,LIBROS > Filosofía,1149,641623.49,107,50416.6,181,107077.81,1871,871678.06
1126081,9785642167361,2022-02,El jardín de jade,CONSIGNADO,LIBROS > Filosofía,530,269355.3,74,36444.98,345,197827.35,854,591235.07
1126368,9781223228591,2022-02,El faro nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1127016,9786066664242,2022-03,La isla de hierro,CONSIGNADO,LIBROS > Filosofía,1443,6682716.7,279,1374887.44,837,4120360.61,2183,12958005.67
1127019,9783281963161,2022-03,El puerto de bronce,CONSIGNADO,LIBROS > Filosofía,1172,581167.6,79,44895.54,51,28704.2,1291,736657.99
1127022,9786617985351,2022-03,La huella de fuego,CONSIGNADO,LIBROS > Filosofía,1665,1310174.15,176,122222.98,401,276978.95,2548,1627613.76
1127024,9789209612626,2022-02,El puerto entre líneas,CONSIGNADO,LIBROS > Filosofía,2035,5852761.6,560,2667912.98,1685,5328923.65,3542,15377009.09
1127025,9782901312224,2022-03,El jardín de bronce,CONSIGNADO,LIBROS > Filosofía,1243,523615.85,179,69784.91,414,181099.4,1727,693591.51
1127457,9780250904544,2022-03,El eco olvidado,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,3665.87,2,2428.35,5,6200.05
1128104,9783462968168,2022-04,La casa del silencio,CONSIGNADO,LIBROS > Filosofía,945,968193.91,304,345533.4,227,279861.35,1252,1609083.18
1128121,9786737253848,2022-04,El reloj fugaz,CONSIGNADO,LIBROS > Filosofía,1715,2695306.16,239,419591.84,286,438664.6,2168,3360614.84
1128123,9786611396510,2022-04,El río de ceniza,CONSIGNADO,LIBROS > Filosofía,2017,910681.16,117,63244.01,177,83868.86,2255,1096454.38
1128124,9787164978899,2022-04,El espejo del alba,CONSIGNADO,LIBROS > Filosofía,2265,782379.61,259,108592.22,127,40800.95,2978,995088.64
1128125,9783364602488,2022-04,La voz nocturno,CONSIGNADO,LIBROS > Filosofía,2833,8160449.9,265,786723.07,1351,3819106.94,4058,14326383.48
1128126,9783519444657,2022-04,El río perdido,CONSIGNADO,LIBROS > Filosofía,107,53091.0,46,26166.4,6,2935.23,146,82191.19
1129040,9783542425238,2022-05,El umbral de arena,CONSIGNADO,LIBROS > Filosofía,7,4723.31,1,633.3,98,68949.06,81,62972.89
1129041,9785758564706,2022-05,El puerto de bronce,CONSIGNADO,LIBROS > Filosofía,211,86890.15,144,52416.9,181,65922.29,610,182051.64
1129042,9781247394174,2022-05,La ventana lejano,CONSIGNADO,LIBROS > Filosofía,3812,911400.46,300,64030.85,338,80418.03,3992,1175603.79
1129996,9784372235606,2022-06,El faro de jade,CONSIGNADO,LIBROS > Filosofía,1708,1219962.11,441,347402.13,369,371317.29,2099,1942788.43
1129997,9784336264847,2022-06,La senda de bronce,CONSIGNADO,LIBROS > Filosofía,1844,2552724.83,189,267735.4,753,852158.93,2753,3376115.69
1129998,9784756255967,2022-06,La tierra perdido,CONSIGNADO,LIBROS > Filosofía,2440,4095365.24,344,663715.89,1139,2639665.86,3957,8074709.23
1130462,9782773222565,2022-06,La huella del bosque,CONSIGNADO,LIBROS > Filosofía,2,1482.19,0,0.0,0,0.0,2,1666.77
1130922,9785358674564,2022-07,El mapa en la niebla,CONSIGNADO,LIBROS > Filosofía,1875,1654927.87,275,377501.19,215,264253.97,2179,2685507.1
1130923,9789655952746,2022-07,La senda del río,CONSIGNADO,LIBROS > Filosofía,2617,615157.13,90,26286.57,87,24034.52,2632,773923.73
1130924,9783212231446,2022-07,La senda entre líneas,CONSIGNADO,LIBROS > Filosofía,170,137630.21,304,230955.64,162,125446.57,655,497669.23
1130925,9784160765692,2022-07,La huella eterno,CONSIGNADO,LIBROS > Filosofía,4343,1755594.55,475,179847.43,633,211580.3,4667,2071161.69
1130926,9783635511161,2022-07,El espejo perdido,CONSIGNADO,LIBROS > Filosofía,3131,1485151.27,415,177337.8,101,53306.99,3475,1415834.82
1131868,9780860335718,2022-08,La plaza eterno,CONSIGNADO,LIBROS > Filosofía,2189,898030.7,287,144453.45,292,138095.21,2767,1090131.12
1131869,9782836516627,2022-07,El puente de arena,CONSIGNADO,LIBROS > Filosofía,1174,524983.96,131,53483.69,341,115840.41,1735,706418.86
1131870,9782339248144,2022-08,El reloj de arena,CONSIGNADO,LIBROS > Filosofía,805,338607.11,337,153826.6,221,71096.94,1307,639727.8
1131871,9788553292232,2022-08,El espejo eterno,CONSIGNADO,LIBROS > Filosofía,1793,1423902.57,117,71619.47,191,127903.32,2171,1610313.25
1131873,9789628646256,2022-08,La ventana de las sombras,CONSIGNADO,LIBROS > Filosofía,1467,818756.55,54,24667.17,107,43714.38,1524,933826.69
1132715,9781571376417,2022-09,La torre austral,CONSIGNADO,LIBROS > Filosofía,1880,2300830.88,222,186569.75,300,404053.21,2401,3017994.06
1132716,9782351114211,2022-09,La huella del bosque,CONSIGNADO,LIBROS > Filosofía,1622,744065.74,65,23084.36,89,35881.97,1984,825815.24
1132717,9785457696337,2022-09,El río en la lluvia,CONSIGNADO,LIBROS > Filosofía,1867,1546756.03,408,372785.54,535,523812.26,2842,2457206.08
1132718,9784549056265,2022-09,El umbral fugaz,CONSIGNADO,LIBROS > Filosofía,2692,2859229.47,427,451988.73,426,485532.24,3504,3491903.48
1132719,9782828453334,2022-09,La torre perdido,CONSIGNADO,LIBROS > Educación,1,800.44,0,0.0,2,1608.15,3,2439.02
1132720,9781719401066,2022-09,El mapa del bosque,CONSIGNADO,LIBROS > Filosofía,1165,570079.25,57,27260.19,103,58182.91,1339,555306.67
1133991,9788664632344,2022-10,El eco de hierro,CONSIGNADO,LIBROS > Filosofía,5068,2711540.27,356,193898.27,167,109997.59,6061,3228047.25
1133992,9789131216014,2022-10,El eco de cristal,CONSIGNADO,LIBROS > Filosofía,894,3363449.6,181,424647.07,573,1930377.95,1778,6266533.48
1133995,9781443272003,2022-10,La tierra eterno,CONSIGNADO,LIBROS > Filosofía,2096,3555433.33,172,312206.88,353,716578.52,2593,5520515.52
1134013,9780986471550,2022-10,La montaña de papel,CONSIGNADO,LIBROS > Filosofía,122,85175.39,432,278693.19,643,489528.74,1116,879119.42
1134017,9786171646031,2022-10,El reloj sin fronteras,CONSIGNADO,LIBROS > Filosofía,1101,725841.24,65,32793.84,99,48330.76,1282,1006460.93
1134018,9780647361612,2022-10,El cielo luminoso,CONSIGNADO,LIBROS > Filosofía,1136,863836.53,61,51922.38,318,220012.51,1476,1203360.95
1134104,9784631935338,2022-10,El camino perdido,CONSIGNADO,LIBROS > Filosofía,1379,2313904.53,214,356518.01,887,1430461.89,2546,4157168.03
1134938,9786122789247,2022-11,La huella del alba,CONSIGNADO,LIBROS > Filosofía,933,330530.32,226,64888.74,122,37510.4,1223,374759.17
1134939,9784822579515,2022-11,El faro olvidado,CONSIGNADO,LIBROS > Filosofía,135,161448.31,112,140741.34,279,343651.41,422,598566.71
1134940,9786221142336,2022-11,La senda nocturno,CONSIGNADO,LIBROS > Filosofía,655,401659.07,381,282106.31,438,277257.25,1758,964823.19
1134941,9782346040838,2022-11,La plaza de piedra,CONSIGNADO,LIBROS > Filosofía,1011,722662.52,241,200491.73,402,261327.25,1771,1117781.62
1134942,9783227433357,2022-11,La ventana del silencio,CONSIGNADO,LIBROS > Filosofía,2616,4503733.86,378,651711.01,163,303200.67,3486,4976579.34
1134944,9782395750182,2022-11,La huella secreto,CONSIGNADO,LIBROS > Filosofía,2680,5749143.2,319,756822.85,98,196448.51,3120,6899312.84
1135777,9782003704662,2022-12,La huella secreto,CONSIGNADO,LIBROS > Filosofía,1117,3978384.57,198,754473.61,568,2672884.93,2052,7265566.38
1135779,9787728755383,2022-12,El jardín de hierro,CONSIGNADO,LIBROS > Filosofía,1174,521740.95,118,51667.21,121,66381.98,1469,648930.26
1135780,9783623164554,2022-12,El puerto de cristal,CONSIGNADO,LIBROS > Filosofía,1600,1030104.5,84,43743.48,125,83124.61,1671,1217817.73
1135781,9782127543160,2022-12,La ventana de papel,CONSIGNADO,LIBROS > Filosofía,1017,202321.07,187,44689.39,319,65134.03,1342,293116.03
1135801,9780257598542,2022-12,La montaña boreal,CONSIGNADO,LIBROS > Filosofía,600,260911.5,137,55142.61,238,89800.71,839,352548.6
1136610,9784303859861,2022-12,La montaña sin fronteras,CONSIGNADO,LIBROS > Filosofía,257,703087.18,1,2736.83,6,19946.97,259,670765.32
1137958,9780801827439,2023-01,La casa de arena,CONSIGNADO,LIBROS > Filosofía,2151,4167699.7,169,244501.13,278,433698.3,2440,4161583.05
1137959,9784665745425,2023-01,La huella austral,CONSIGNADO,LIBROS > Filosofía,38,89145.34,747,1868290.73,1194,2421407.03,1886,4690546.33
1137960,9781022542602,2023-01,La noche invisible,CONSIGNADO,LIBROS > Filosofía,1976,1567913.87,216,186632.77,229,222409.94,2452,1938264.21
1137961,9783547823042,2023-01,La huella perdido,CONSIGNADO,LIBROS > Filosofía,684,1396692.74,272,560269.35,719,1367131.81,1761,3476388.72
1138110,9782406836667,2023-01,El reloj de sal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1138111,9784461535197,2023-01,La senda profundo,CONSIGNADO,LIBROS > Filosofía,1,23012.17,0,0.0,0,0.0,1,23641.67
