ID ARTICULO,ISBN,IDEDITOR,DESCEDITOR,TITULO,CONSIGNADO,DEPOSITO,FALLADOS,DISPONIBLE,CADENA,TOTAL,COSTO,PVP,SECCION,GRUPO,FAMILIA,SUBFAMILIA,PESO,Sucursal Depósito 02,Sucursal Depósito 03,Sucursal Aeropuerto 03,Sucursal Sur 07,Sucursal Norte 08,Sucursal AMBA 28,Sucursal Centro 08,Sucursal Centro 09,Sucursal AMBA 29,Sucursal AMBA 30,Sucursal AMBA 31,Sucursal AMBA 32,Sucursal Costa 08,Sucursal Centro 10,Sucursal Norte 09,Sucursal AMBA 33,Sucursal Costa 09,Sucursal Sur 08,Sucursal AMBA 34,Sucursal AMBA 35,Sucursal AMBA 36,Sucursal Costa 10,Sucursal Mayorista 02,Sucursal Sur 09,Sucursal Norte 10,Sucursal AMBA 37,Sucursal AMBA 38,Sucursal Aeropuerto 04,Sucursal Feria 02,Sucursal Feria 03,Sucursal Feria 04,Sucursal Feria 05,Sucursal Feria 06,Sucursal Feria 07,Sucursal Feria 08,Sucursal AMBA 39,Sucursal Centro 11,Sucursal Norte 11,Sucursal Costa 11,Sucursal AMBA 40,Sucursal Costa 12,Sucursal Costa 13,Sucursal Costa 14,Sucursal Cuyo 05,Sucursal Cuyo 06,Sucursal Cuyo 07,Sucursal Sur 10,Sucursal AMBA 41,Sucursal AMBA 42,Sucursal AMBA 43,Sucursal Centro 12,Sucursal AMBA 44,Sucursal AMBA 45,Sucursal AMBA 46,Sucursal AMBA 47,Sucursal AMBA 48,Sucursal AMBA 49,Sucursal AMBA 50,Sucursal Norte 12,Sucursal Centro 13,Sucursal Centro 14,Sucursal Norte 13,Sucursal AMBA 51,Sucursal Cuyo 08,Sucursal AMBA 52,Sucursal Centro 15,Sucursal AMBA 53,Sucursal AMBA 54,Sucursal Sur 11,Sucursal Norte 14,Sucursal AMBA 55,Sucursal Sur 12,Sucursal AMBA 56,Sucursal AMBA 57
894983,9784093551443,1011,Editorial Glaciar,El mapa en la lluvia,0,0,0,0,0,0,40.81,153.94,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163398,9787730416941,1012,Ediciones del Río,El umbral del silencio,951,866,25,819,313,2343,1885.9,32358.13,LIBROS,Infantil y Juvenil,Referencia,Nuevos autores,260.0,0,3,10,1,2,1,4,12,18,1,5,10,13,1,13,3,1,5,3,2,0,5,8,13,2,6,0,1,0,0,0,0,0,0,10,3,0,7,5,9,0,5,2,2,2,1,8,2,6,2,0,11,1,5,3,0,2,5,2,2,3,2,7,4,0,1,0,10,2,1,8,10,7,4
1095971,9786787985452,1013,Ediciones del Río,La ventana de arena,32,1,5,1,0,39,114.57,11234.81,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095970,9786645425651,1014,Ediciones del Río,El puente fugaz,36,0,4,0,3,45,127.89,11789.54,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,358.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1170358,9781633931119,1015,Ediciones del Río,El faro nocturno,1066,116,18,110,369,1396,4702.67,17404.6,LIBROS,Ciencias Sociales,Didácticos,Clásicos,229.0,0,3,1,2,4,5,10,9,8,4,8,11,14,2,9,3,2,7,1,3,0,6,9,5,4,3,0,3,0,0,0,0,0,0,19,13,0,4,9,14,10,16,11,12,7,12,14,5,7,7,13,3,1,4,3,0,3,5,8,4,2,7,3,9,0,7,4,3,3,6,8,21,5,13
1170357,9782644131232,1016,Ediciones del Río,La senda del río,1202,464,16,376,394,2137,3739.6,20333.82,LIBROS,Ciencias Sociales,Didácticos,Clásicos,229.0,0,3,4,3,4,3,11,5,7,5,9,20,13,3,15,3,2,3,1,4,0,13,8,6,6,3,0,4,0,0,0,0,0,0,19,11,0,5,13,13,4,18,3,8,6,6,13,4,5,4,10,3,1,4,3,0,3,12,9,3,5,3,4,8,0,6,8,6,3,2,8,19,7,14
1145784,9786510543619,1017,Ediciones del Río,El puerto entre líneas,331,842,25,791,358,1783,1013.3,21656.66,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,180.0,0,8,4,2,4,3,7,9,4,5,8,11,5,7,7,2,6,6,1,3,0,4,5,16,1,3,0,3,0,0,0,0,0,0,5,3,0,9,3,6,1,7,13,8,4,2,19,6,4,3,3,1,1,6,2,0,8,6,6,8,7,2,6,6,0,3,6,4,2,3,8,3,3,3
1108891,9781233451776,1018,Ediciones del Río,El reloj boreal,605,1181,19,956,222,1839,1971.43,14098.68,LIBROS,Ciencias Sociales,Didácticos,Clásicos,250.0,0,3,1,3,2,7,8,5,7,2,23,7,9,5,8,2,2,4,1,2,0,5,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,6,5,7,4,3,2,1,2,3,5,1,2,6,1,1,1,7,1,0,4,5,6,3,3,6,5,10,0,2,2,4,2,2,3,5,3,3
1024889,9781454620545,1019,Ediciones Colina,El eco nocturno,2,0,0,0,0,2,297.57,640.2,JUGUETES Y VS,Ciencias Sociales,Tapa dura,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175412,9784443511421,1020,Publicaciones Andes,El puerto de cristal,653,11,3,10,337,1030,10607.82,42837.57,LIBROS,Arte y Fotografía,Bolsillo,Coleccionables,1191.0,78,1,3,3,3,2,8,3,9,9,3,8,5,1,2,0,4,7,1,3,0,10,1,9,6,0,0,7,0,0,0,0,0,0,67,6,0,6,8,7,1,4,14,14,0,5,16,0,4,0,9,5,1,0,0,0,6,4,7,5,5,3,7,9,0,1,6,2,9,7,1,0,14,7
1003573,9784236523863,1021,Libros del Sur,La tierra del bosque,0,0,0,0,0,0,460.76,903.02,JUGUETES Y VS,Ciencias Exactas,Edición especial,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981801,9782151243772,1022,Ediciones del Río,El cielo de sal,3,0,1,0,0,5,5.45,704.46,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029060,9783652739285,1023,Ediciones del Río,El eco nocturno,14,0,0,0,6,17,31.95,15673.59,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
450477,9784247636321,1024,Ediciones del Río,El jardín de hierro,10,0,2,0,4,14,78.37,653.54,LIBROS,Empresa y Economía,Divulgación,Novela contemporánea,505.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095252,9782828225633,1025,Ediciones del Río,El jardín de hierro,53,7,11,5,3,77,1341.37,64327.99,LIBROS,Empresa y Economía,Divulgación,Novela contemporánea,698.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928017,9787376235772,1026,Editorial Glaciar,La voz profundo,0,0,0,0,0,0,44.99,1317.11,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150668,9781013608423,1027,Ediciones del Río,El camino de ceniza,790,359,6,354,338,1420,1391.92,21348.56,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,153.0,0,10,5,4,6,3,9,10,4,9,17,5,6,7,9,3,4,8,1,5,0,3,7,5,7,10,0,2,0,0,0,0,0,0,4,3,0,11,4,6,2,6,7,3,3,3,6,10,7,7,3,2,1,2,2,0,7,3,7,6,8,2,9,6,0,4,6,5,3,5,10,6,3,5
1030853,9787632930202,1028,Libros del Puerto,El espejo de ceniza,0,0,0,0,0,0,180.31,374.06,JUGUETES Y VS,Ciencias Sociales,Edición especial,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947086,9780601395117,1029,Ediciones del Río,La ruta luminoso,2,0,0,0,0,2,59.01,297.08,LIBROS,Infantil y Juvenil,Referencia,Bolsillo,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167076,9784113371196,1030,Ediciones del Río,El puente fugaz,1243,1059,9,964,434,2829,1377.25,33728.95,LIBROS,Ciencias Sociales,Didácticos,Divulgación,239.0,0,2,13,1,3,3,7,4,4,1,18,4,13,5,17,14,3,2,1,6,0,8,2,3,2,15,0,1,0,0,0,0,0,0,19,4,0,3,9,17,9,9,3,4,3,4,3,2,4,9,12,2,1,8,3,0,15,3,10,7,12,1,4,12,0,9,5,5,2,3,8,2,7,5
1109701,9782822146721,1031,Ediciones del Río,La noche entre líneas,569,387,14,387,192,1249,582.35,33863.19,LIBROS,Ciencias Sociales,Didácticos,Divulgación,237.0,0,1,2,2,3,2,2,5,4,2,13,6,5,1,8,2,0,6,1,3,0,4,0,3,1,4,0,1,0,0,0,0,0,0,4,5,0,5,5,4,4,7,3,3,0,2,1,3,2,5,1,2,1,2,2,0,3,1,4,3,2,1,3,4,0,3,2,1,2,3,5,3,3,8
1137961,9783547823042,1032,Ediciones del Río,La huella perdido,581,726,22,863,218,1661,2299.39,32136.03,LIBROS,Ciencias Sociales,Didácticos,Divulgación,235.0,0,2,2,1,2,1,4,4,6,1,12,11,6,3,7,1,0,6,1,2,0,7,3,3,1,5,0,1,0,0,0,0,0,0,5,4,0,4,8,8,3,8,3,4,5,2,1,3,2,4,4,1,1,5,4,0,6,2,7,3,6,1,1,3,0,3,2,8,1,3,6,5,3,8
1154162,9786133646593,1033,Ediciones del Río,El espejo secreto,955,1503,8,1576,238,2833,1832.32,31371.16,LIBROS,Ciencias Sociales,Didácticos,Divulgación,235.0,0,2,2,0,3,3,3,5,5,10,10,6,9,2,12,3,1,2,0,3,0,4,1,6,4,3,0,1,0,0,0,0,0,0,5,5,0,3,10,7,4,6,2,4,1,1,3,0,3,3,2,2,1,2,1,0,5,3,3,2,6,1,4,3,0,4,5,8,1,2,2,5,4,7
1106686,9785528733551,1034,Ediciones del Río,La plaza en la lluvia,1122,1046,13,840,250,1966,4086.96,26244.5,LIBROS,Ciencias Sociales,Didácticos,Divulgación,235.0,0,1,6,0,1,2,6,5,5,1,14,6,3,2,9,5,3,5,3,0,0,3,5,3,2,5,0,3,0,0,0,0,0,0,4,2,0,5,7,7,8,8,2,3,1,4,5,2,4,6,4,2,4,7,6,0,4,5,2,2,5,3,4,7,0,9,1,1,0,4,5,11,3,12
1140370,9784598402752,1035,Ediciones del Río,La casa lejano,472,454,14,385,274,1066,2238.95,32656.5,LIBROS,Ciencias Sociales,Didácticos,Divulgación,639.0,0,2,1,4,5,2,5,9,3,2,8,8,3,15,7,7,1,1,1,3,0,0,0,1,7,2,0,2,0,0,0,0,0,0,4,0,0,4,0,10,2,9,5,4,4,7,0,3,3,2,2,1,1,6,2,0,9,3,2,7,8,2,6,14,0,2,2,3,1,3,4,17,4,3
1129997,9784336264847,1036,Ediciones del Río,La senda de bronce,761,2211,22,1858,190,2796,1079.86,27901.34,LIBROS,Ciencias Sociales,Didácticos,Divulgación,232.0,0,2,2,2,4,2,2,5,5,4,16,11,13,3,9,2,0,2,1,4,0,3,1,2,2,0,0,1,0,0,0,0,0,0,3,3,0,5,8,0,5,11,2,2,3,1,5,3,2,3,1,2,0,3,4,0,3,3,3,1,6,1,3,4,0,1,1,8,3,1,5,4,4,9
1113698,9782591293921,1037,Ediciones del Río,El mapa secreto,522,2273,2,2003,159,2593,3019.62,33199.68,LIBROS,Ciencias Sociales,Didácticos,Divulgación,240.0,0,1,3,2,1,2,0,5,2,1,12,2,3,1,2,1,0,6,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,6,3,0,4,4,3,4,7,2,3,3,1,5,1,2,2,1,2,1,2,4,0,3,4,2,3,5,2,3,8,0,3,1,3,0,1,1,4,2,6
1143193,9781350642564,1038,Ediciones del Río,El cielo luminoso,697,1109,13,1170,234,2340,2001.45,30002.09,LIBROS,Ciencias Sociales,Didácticos,Divulgación,236.0,0,2,6,0,1,3,1,4,6,10,13,5,6,4,7,4,0,3,1,3,0,4,1,1,1,0,0,1,0,0,0,0,0,0,5,4,0,5,3,2,4,10,2,5,1,1,5,2,2,2,2,2,1,2,4,0,3,3,4,3,3,1,4,4,0,3,1,4,2,3,3,9,5,6
1074484,9789532412946,1039,Ediciones del Río,El faro de jade,88,0,3,0,0,100,67.99,28871.32,LIBROS,Narrativa,Novela contemporánea,Tapa dura,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160938,9786452166361,1040,Ediciones del Río,El cielo de papel,457,2150,16,1823,180,2756,5541.55,52545.09,LIBROS,Empresa y Economía,Divulgación,Novela contemporánea,824.0,0,3,1,3,2,2,1,12,3,3,1,1,2,4,5,1,1,2,0,0,0,1,6,2,2,2,0,0,0,0,0,0,0,0,17,5,0,9,1,4,1,2,3,1,4,2,1,5,2,1,2,2,0,3,1,0,2,6,2,3,6,0,1,5,0,1,1,3,2,2,1,2,2,9
1054396,9789752169364,1041,Editorial Pampa,La huella austral,0,0,0,0,0,0,43.38,103.07,JUGUETES Y VS,Ciencias Exactas,Nuevos autores,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045643,9785145612248,1042,Editorial Pampa,El reloj boreal,0,0,0,0,0,0,6904.12,15855.95,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045644,9787418260613,1043,Editorial Pampa,La senda de bronce,0,0,0,0,0,0,156.53,17788.63,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176940,9789218342371,1044,Ediciones del Río,El espejo de ceniza,823,697,1,714,468,2055,4455.91,28780.73,LIBROS,Tecnología,Clásicos,Coleccionables,,1,10,16,5,5,10,11,10,22,9,52,31,9,9,4,4,6,10,6,4,0,7,9,6,5,10,0,9,0,0,0,0,0,0,38,5,0,5,5,5,3,5,2,4,4,5,4,5,6,4,4,9,5,5,3,0,6,4,5,1,5,5,4,4,0,1,9,4,5,9,18,11,5,4
1178312,9784064182130,1045,Ediciones del Río,El jardín de hierro,624,638,6,683,462,1685,2734.06,25239.17,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,291.0,1,6,8,4,5,10,5,8,17,4,70,17,5,7,8,9,3,8,9,7,0,5,7,4,4,7,0,4,0,0,0,0,0,0,40,5,0,5,4,5,6,5,8,5,5,5,7,5,5,5,4,7,3,8,8,0,6,9,5,5,4,4,2,9,0,8,7,7,9,8,15,7,9,9
1088791,9780853204556,1046,Ediciones del Río,El río del alba,9,0,1,0,0,12,93.37,20999.15,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035081,9781760796610,1047,Ediciones del Río,La montaña sin fronteras,16,0,1,0,1,20,20.81,14663.05,LIBROS,Arte y Fotografía,Coleccionables,Tapa dura,327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078768,9785492596431,1048,Editorial Pampa,El puerto de cristal,0,0,0,0,0,0,96.2,4201.62,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132715,9781571376417,1049,Ediciones del Río,La torre austral,287,1876,44,2002,193,3004,1124.11,24136.71,LIBROS,Tecnología,Clásicos,Bestsellers,400.0,0,17,1,3,4,4,0,6,4,6,10,4,11,2,4,3,1,6,0,2,0,4,1,7,1,2,0,1,0,0,0,0,0,0,5,2,0,2,1,4,0,4,4,2,5,1,1,2,5,2,4,2,0,6,4,0,1,3,2,1,2,2,3,4,0,1,3,2,3,6,2,4,0,4
1170354,9788766617640,1050,Ediciones del Río,La huella en la lluvia,1215,2282,3,2520,479,4073,1593.36,26519.67,LIBROS,Arte y Fotografía,Coleccionables,Tapa dura,246.0,0,9,14,2,4,3,8,18,9,10,20,13,15,9,9,11,12,7,11,5,0,3,4,11,11,4,0,4,0,0,0,0,0,0,15,12,0,11,3,10,3,18,6,2,3,7,10,6,9,6,10,16,3,6,9,0,14,10,9,6,7,2,3,11,0,3,11,10,11,16,2,9,9,15
1117898,9788454598988,1051,Ediciones del Río,La noche de hierro,45,1176,4,1157,70,1276,202.78,51230.33,LIBROS,Empresa y Economía,Divulgación,Novela contemporánea,680.0,0,1,1,1,1,1,1,2,3,1,6,1,4,1,1,1,1,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0,5,1,1,0,2,0,4,1,0,2,1,2,1,1,0,0,1,0,0,1,2,1,1,2,1,2,2,0,0,1,0,0,1,0,3,0,0
1066821,9784244980683,1052,Editorial Pampa,La plaza en la niebla,0,0,0,0,0,0,110.57,224.46,JUGUETES Y VS,Ciencias Sociales,Referencia,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028136,9785155524599,1053,Libros del Sur,El umbral del sur,0,0,0,0,0,0,82.25,138.67,JUGUETES Y VS,Ciencias Exactas,Edición especial,Referencia,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121620,9786391634604,1054,Ediciones del Río,El puerto olvidado,141,1269,3,1550,213,1935,159.48,19425.34,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,255.0,0,10,1,2,2,2,5,3,0,3,4,11,3,4,3,2,3,3,1,3,0,4,9,5,2,2,0,2,0,0,0,0,0,0,1,2,0,6,5,4,0,3,4,3,3,2,9,3,1,3,1,2,1,2,2,0,11,3,4,1,7,3,4,3,0,0,2,3,2,13,2,3,2,0
1130923,9789655952746,1055,Ediciones del Río,La senda del río,85,2578,30,2815,87,2917,294.01,29194.38,LIBROS,Historia y Política,Didácticos,Coleccionables,473.0,0,1,0,2,1,2,4,2,2,4,7,3,1,1,7,2,1,1,1,3,0,2,3,3,0,1,0,0,0,0,0,0,0,0,1,6,0,1,2,1,1,0,0,1,1,0,0,1,1,2,1,1,0,1,0,0,2,2,1,1,3,1,1,4,0,1,1,1,0,8,0,0,0,0
1104763,9782153952828,1056,Ediciones del Río,La noche invisible,51,0,19,0,0,65,92.25,16899.81,LIBROS,Ciencias Sociales,Novela contemporánea,Tapa dura,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051682,9784395343763,1057,Ediciones del Río,El puerto del río,24,0,18,0,0,44,59.76,13719.77,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928016,9786123477454,1058,Editorial Glaciar,El camino perdido,0,0,0,0,0,0,39.18,1613.7,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068258,9781799608996,1059,Ediciones del Río,La casa de las sombras,30,0,8,0,0,41,61.05,15964.84,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062494,9788245212017,1060,Ediciones del Río,El jardín entre líneas,34,1694,9,1619,1,1697,44.28,13798.98,LIBROS,Narrativa,Edición especial,Referencia,479.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138223,9781251394460,1061,Ediciones del Río,El puerto en el viento,1201,467,29,441,681,2485,2560.59,37308.75,LIBROS,Ciencias Sociales,Bestsellers,Tapa dura,387.0,0,5,12,4,9,8,13,8,12,12,15,12,19,11,13,10,0,8,6,4,0,16,4,11,8,20,0,2,0,0,0,0,0,0,29,13,0,3,15,18,10,13,11,15,8,10,18,7,12,2,10,11,2,9,13,0,13,5,10,5,9,14,7,11,0,4,3,9,6,8,11,21,11,34
1150666,9786253452104,1062,Ediciones del Río,La voz de bronce,1216,1477,10,1869,397,3208,3455.33,36295.08,LIBROS,Ciencias Sociales,Bestsellers,Tapa dura,486.0,0,6,5,5,4,4,6,11,8,4,16,6,15,10,3,3,2,10,2,4,0,7,5,7,7,2,0,1,0,0,0,0,0,0,40,2,0,2,10,3,8,8,7,3,4,2,6,7,4,4,5,5,2,10,7,0,3,3,7,5,20,8,1,8,0,2,2,5,7,2,9,24,8,20
1162637,9784842995544,1063,Ediciones del Río,El eco del río,858,329,19,301,123,1387,2630.93,25039.28,LIBROS,Narrativa,Novela contemporánea,Tapa dura,441.0,0,5,0,0,1,4,3,1,3,2,0,2,0,0,1,0,0,2,5,0,0,0,2,2,6,5,0,1,0,0,0,0,0,0,9,4,0,3,1,2,0,7,4,2,3,3,7,0,4,1,0,1,1,0,0,0,2,3,2,1,6,0,0,3,0,1,4,2,0,0,4,7,6,0
1175405,9780523191347,1064,Ediciones del Río,La senda profundo,743,347,3,306,432,1510,2971.38,28846.76,LIBROS,Narrativa,Novela contemporánea,Tapa dura,447.0,0,10,6,0,11,5,3,10,8,8,18,7,7,15,7,6,1,6,1,1,0,6,16,7,3,3,0,4,0,0,0,0,0,0,46,6,0,7,4,3,4,6,2,6,4,3,5,6,6,2,2,7,3,4,6,0,6,6,1,4,5,2,3,5,0,1,8,3,2,8,3,2,8,21
1024854,9781865622972,1065,Ediciones del Río,La noche nocturno,51,188,26,207,0,315,18.83,14101.63,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
